datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,moonphase,conditions
2024-06-26,30.0,26.0,28.0,38.8,26.0,32.8,25.7,88.0,6.264,8.33,rain,29.5,16.6,85.6,1007.7,79.7,10.0,104.7,9.0,0.65,"Rain, Partially cloudy"
2024-06-27,33.0,25.0,28.7,43.8,25.0,34.1,25.9,85.8,6.0,12.5,rain,29.5,18.4,104.8,1008.4,66.8,9.5,141.5,12.2,0.69,"Rain, Partially cloudy"
2024-06-28,33.0,27.7,30.0,42.3,33.0,37.9,26.6,82.3,0.297,4.17,rain,34.2,24.1,131.6,1005.8,67.9,10.0,197.3,16.9,0.72,"Rain, Partially cloudy"
2024-06-29,36.0,28.5,31.4,48.0,34.1,40.6,26.8,77.7,9.894,4.17,rain,28.4,16.6,143.5,1003.3,65.6,11.0,267.6,23.2,0.75,"Rain, Partially cloudy"
2024-06-30,36.0,28.0,32.0,45.7,34.5,40.9,26.4,73.5,3.068,4.17,rain,36.4,13.0,164.6,1002.0,97.3,10.0,255.8,22.1,0.79,"Rain, Overcast"
2024-07-01,35.5,30.0,32.4,43.8,36.2,39.9,25.1,66.0,0.0,0.0,noprecip,26.6,13.0,176.4,1000.2,90.3,10.0,154.1,13.4,0.83,Overcast
2024-07-02,32.8,27.0,29.6,43.7,30.6,37.3,26.5,83.4,4.4,20.83,rain,22.0,16.6,72.4,1001.8,82.8,9.8,156.1,13.3,0.87,"Rain, Partially cloudy"
2024-07-03,29.6,26.0,27.4,40.1,26.0,31.8,26.1,92.8,7.818,8.33,rain,40.7,22.3,76.0,1006.7,80.6,8.1,109.9,9.3,0.9,"Rain, Partially cloudy"
2024-07-04,34.0,26.0,30.1,43.0,26.0,36.6,25.8,79.3,2.922,8.33,rain,30.6,25.9,137.0,1008.5,54.5,9.3,213.1,18.4,0.94,"Rain, Partially cloudy"
2024-07-05,35.0,26.0,29.9,43.9,26.0,35.7,25.4,77.9,0.1,12.5,rain,31.3,25.9,125.8,1006.0,47.6,11.1,256.2,22.2,0.97,"Rain, Partially cloudy"
2024-07-06,35.0,27.0,30.6,44.9,31.2,38.5,26.3,78.6,0.158,12.5,rain,27.0,20.5,122.6,1005.4,53.0,12.5,236.0,20.4,0.0,"Rain, Partially cloudy"
2024-07-07,35.0,28.0,31.3,45.2,34.5,39.3,26.0,74.9,0.0,0.0,rain,36.4,25.9,138.8,1005.9,45.5,10.6,282.7,24.5,0.04,Partially cloudy
2024-07-08,35.0,28.0,31.2,44.9,33.6,39.6,26.4,76.5,0.396,4.17,rain,30.6,22.3,135.7,1005.1,56.3,11.0,278.6,24.2,0.07,"Rain, Partially cloudy"
2024-07-09,36.0,28.7,31.0,48.1,36.2,40.4,27.0,80.2,10.983,4.17,rain,24.8,22.3,121.4,1004.7,66.4,9.8,272.1,23.5,0.11,"Rain, Partially cloudy"
2024-07-10,32.5,26.0,29.7,44.1,26.0,38.3,27.0,85.8,0.747,4.17,rain,24.5,14.8,112.9,1004.8,60.9,11.1,260.1,22.6,0.14,"Rain, Partially cloudy"
2024-07-11,36.1,27.0,30.6,48.1,30.1,38.3,26.2,78.3,9.598,4.17,rain,27.0,18.4,108.2,1003.1,50.1,10.4,270.5,23.4,0.17,"Rain, Partially cloudy"
2024-07-12,36.0,27.7,31.5,46.3,32.9,40.3,26.5,75.8,1.413,8.33,rain,22.7,20.5,136.2,1001.2,76.4,11.2,238.7,20.5,0.2,"Rain, Partially cloudy"
2024-07-13,35.0,29.0,31.6,46.7,36.7,40.9,26.8,76.4,15.337,8.33,rain,23.4,25.9,116.3,1000.9,65.1,10.2,217.9,18.8,0.23,"Rain, Partially cloudy"
2024-07-14,33.0,26.0,29.8,42.1,26.0,36.9,26.2,81.8,1.927,8.33,rain,34.9,20.5,108.0,1004.0,60.1,9.7,168.9,14.7,0.25,"Rain, Partially cloudy"
2024-07-15,35.0,26.0,29.3,44.9,26.0,35.5,26.1,83.7,25.717,12.5,rain,33.1,18.4,353.0,1005.5,76.9,10.0,177.3,15.2,0.3,"Rain, Partially cloudy"
2024-07-16,35.0,27.0,29.6,42.1,31.2,36.2,26.1,82.5,7.97,12.5,rain,32.0,18.4,45.1,1005.6,75.9,9.6,152.1,13.1,0.33,"Rain, Partially cloudy"
2024-07-17,32.0,26.0,28.9,40.6,26.0,35.1,26.1,85.7,2.222,16.67,rain,29.2,16.6,51.3,1004.8,80.6,10.0,94.1,7.9,0.36,"Rain, Partially cloudy"
2024-07-18,30.0,25.9,27.7,38.8,25.9,32.3,25.8,89.9,24.287,16.67,rain,23.0,22.3,67.1,1003.9,88.0,9.2,103.0,8.8,0.4,"Rain, Partially cloudy"
2024-07-19,32.0,26.0,28.2,42.3,26.0,33.5,26.2,88.9,11.491,12.5,rain,26.3,16.6,77.3,1004.0,75.0,9.9,105.8,9.3,0.43,"Rain, Partially cloudy"
2024-07-20,32.0,27.0,28.6,42.3,31.0,35.2,26.5,88.5,11.894,12.5,rain,22.3,25.9,70.7,1004.8,63.6,10.2,148.0,12.7,0.46,"Rain, Partially cloudy"
2024-07-21,36.0,27.0,30.6,46.3,30.6,38.3,26.3,79.3,2.474,4.17,rain,23.8,14.8,69.6,1004.8,55.3,11.6,208.6,18.2,0.5,"Rain, Partially cloudy"
2024-07-22,33.4,26.9,29.6,43.5,30.6,36.9,26.4,83.8,3.986,8.33,rain,28.8,13.0,309.6,1002.4,72.0,9.8,175.3,15.2,0.53,"Rain, Partially cloudy"
2024-07-23,29.0,25.0,26.6,37.2,25.0,28.5,25.6,94.2,188.332,16.67,rain,28.4,22.3,280.6,997.8,90.6,5.7,27.0,2.4,0.56,"Rain, Overcast"
2024-07-24,32.0,25.4,27.9,42.3,25.4,32.2,26.0,90.0,100.843,16.67,rain,26.3,14.8,287.3,995.6,91.3,8.3,76.1,6.6,0.6,"Rain, Overcast"
2024-07-25,33.0,27.0,29.7,44.2,31.2,37.5,26.7,84.7,23.566,12.5,rain,29.9,13.0,288.1,995.0,78.4,9.7,185.8,16.0,0.63,"Rain, Partially cloudy"
2024-07-26,37.8,27.0,32.5,49.2,31.8,42.5,27.1,75.2,0.0,0.0,noprecip,23.8,16.6,263.4,995.5,60.1,10.5,305.9,26.3,0.67,Partially cloudy
2024-07-27,37.3,28.0,32.9,52.5,34.5,46.2,28.5,78.7,0.0,0.0,noprecip,21.6,27.7,46.8,998.7,67.9,9.5,278.4,23.9,0.71,Partially cloudy
2024-07-28,32.2,24.0,28.4,42.4,24.0,34.2,26.1,87.8,34.531,4.17,rain,30.2,22.3,55.3,1001.9,82.6,9.0,114.7,9.8,0.75,"Rain, Partially cloudy"
2024-07-29,29.6,26.0,27.8,39.3,26.0,33.1,26.3,92.0,27.129,12.5,rain,24.1,16.6,113.6,1001.3,82.9,9.4,86.0,7.5,0.78,"Rain, Partially cloudy"
2024-07-30,31.0,26.0,27.6,40.6,26.0,32.0,26.1,91.7,1.987,12.5,rain,32.8,22.3,131.1,1001.3,91.3,8.7,67.6,5.9,0.81,"Rain, Overcast"
2024-07-31,31.0,26.0,28.7,39.9,26.0,34.4,25.9,85.3,0.408,12.5,rain,28.8,13.0,145.3,1002.4,86.7,10.0,109.9,9.6,0.85,"Rain, Partially cloudy"
2024-08-01,31.0,27.0,29.2,37.9,31.2,35.2,25.5,80.9,0.396,4.17,rain,42.8,14.8,165.2,1003.3,87.0,10.0,82.3,7.2,0.88,"Rain, Partially cloudy"
2024-08-02,29.0,26.0,27.3,35.6,26.0,30.8,24.9,86.6,13.3,12.5,rain,41.8,16.6,166.9,1003.4,89.1,9.7,88.8,7.6,0.92,"Rain, Partially cloudy"
2024-08-03,32.7,26.0,28.7,42.3,26.0,33.4,25.4,83.1,0.001,4.17,rain,30.6,14.8,75.8,1005.0,64.2,11.0,185.3,16.1,0.96,"Rain, Partially cloudy"
2024-08-04,35.0,27.0,30.6,43.5,31.0,37.5,25.7,76.6,0.6,16.67,rain,22.3,24.1,114.7,1006.3,64.9,10.8,265.8,22.9,0.0,"Rain, Partially cloudy"
2024-08-05,34.5,28.0,30.8,47.3,34.3,39.5,26.7,79.4,4.7,12.5,rain,19.4,16.6,95.9,1005.7,59.7,10.5,230.6,19.8,0.02,"Rain, Partially cloudy"
2024-08-06,35.9,27.0,31.1,48.8,31.8,40.1,26.9,79.3,0.9,29.17,rain,24.5,25.9,106.1,1004.9,45.6,10.2,253.6,21.7,0.06,"Rain, Partially cloudy"
2024-08-07,35.7,28.0,30.6,46.7,32.7,38.9,26.6,79.9,1.7,20.83,rain,22.0,24.1,115.0,1005.3,45.4,9.9,270.7,23.4,0.09,"Rain, Partially cloudy"
2024-08-08,37.0,26.0,31.4,46.7,26.0,39.8,26.5,77.1,0.1,4.17,rain,40.7,16.6,142.9,1005.0,40.9,10.9,280.4,24.2,0.12,"Rain, Partially cloudy"
2024-08-09,38.0,27.0,32.7,47.3,31.2,41.5,26.3,71.6,0.0,0.0,noprecip,27.4,18.4,137.4,1002.2,44.4,12.0,294.0,25.3,0.15,Partially cloudy
2024-08-10,38.0,27.0,32.9,49.5,31.2,43.2,27.1,73.6,4.5,16.67,rain,22.0,31.7,85.3,1000.3,57.0,11.0,288.4,24.8,0.19,"Rain, Partially cloudy"
2024-08-11,32.0,24.0,28.2,40.6,24.0,32.9,25.3,84.9,0.6,12.5,rain,32.4,31.7,313.5,1001.5,64.7,9.8,179.3,15.5,0.22,"Rain, Partially cloudy"
2024-08-12,33.0,27.0,29.7,44.0,31.0,37.2,26.5,83.5,0.388,4.17,rain,21.6,16.6,71.7,1001.7,72.9,9.8,144.1,12.4,0.25,"Rain, Partially cloudy"
2024-08-13,32.4,26.0,28.8,44.1,26.0,35.7,26.6,88.3,19.566,4.17,rain,17.6,16.6,340.4,1004.4,79.6,9.7,148.7,12.7,0.29,"Rain, Partially cloudy"
2024-08-14,30.7,26.0,27.8,38.8,26.0,32.9,26.0,90.4,13.082,8.33,rain,22.0,13.0,312.4,1005.7,89.9,9.1,130.0,11.2,0.32,"Rain, Partially cloudy"
2024-08-15,34.0,26.0,29.0,42.7,26.0,34.6,26.0,85.2,0.548,12.5,rain,22.7,14.8,327.3,1004.6,80.7,9.5,208.1,18.0,0.35,"Rain, Partially cloudy"
2024-08-16,34.0,26.0,30.2,42.5,26.0,36.4,25.4,76.8,2.0,25.0,rain,22.7,11.2,14.0,1004.2,73.6,10.0,233.8,20.0,0.38,"Rain, Partially cloudy"
2024-08-17,33.4,27.0,29.6,44.3,30.6,36.9,26.2,82.4,33.839,4.17,rain,17.6,14.8,60.8,1005.5,75.1,8.8,224.6,19.3,0.42,"Rain, Partially cloudy"
2024-08-18,34.2,28.0,30.3,47.3,33.6,38.7,26.8,82.6,5.2,41.67,rain,19.4,13.0,38.1,1005.5,75.2,8.5,181.6,15.7,0.45,"Rain, Partially cloudy"
2024-08-19,33.2,27.0,29.6,45.4,31.2,37.2,26.6,84.6,0.444,4.17,rain,27.0,11.2,321.1,1003.8,58.8,8.5,191.3,16.4,0.48,"Rain, Partially cloudy"
2024-08-20,33.5,26.7,29.5,44.0,30.2,36.3,26.2,83.5,4.314,8.33,rain,23.0,14.8,118.1,1004.3,66.8,10.3,220.7,19.1,0.5,"Rain, Partially cloudy"
2024-08-21,33.0,26.7,28.9,43.8,26.7,35.3,26.3,86.7,37.5,4.17,rain,27.7,13.0,325.7,1005.9,79.0,9.1,128.3,11.1,0.55,"Rain, Partially cloudy"
2024-08-22,35.4,24.0,29.9,45.0,24.0,37.3,26.4,82.9,3.9,33.33,rain,61.2,20.5,91.7,1006.9,65.7,8.4,182.2,15.9,0.59,"Rain, Partially cloudy"
2024-08-23,27.3,24.0,25.4,31.6,24.0,25.9,24.4,94.3,102.336,12.5,rain,23.8,14.8,84.2,1009.6,84.8,8.8,67.4,5.9,0.62,"Rain, Partially cloudy"
2024-08-24,32.0,24.0,26.8,40.6,24.0,29.6,24.8,89.3,31.845,12.5,rain,19.8,13.0,107.8,1008.4,64.8,9.4,91.9,8.0,0.66,"Rain, Partially cloudy"
2024-08-25,31.6,25.0,27.9,39.1,25.0,31.9,25.1,85.2,8.127,8.33,rain,25.6,16.6,114.6,1006.8,73.1,9.9,154.0,13.4,0.69,"Rain, Partially cloudy"
2024-08-26,35.0,26.2,29.8,44.9,26.2,35.9,25.5,79.0,40.567,4.17,rain,20.5,14.8,112.7,1006.1,60.8,9.7,185.6,16.1,0.75,"Rain, Partially cloudy"
2024-08-27,35.8,26.4,30.6,43.8,26.4,37.9,26.2,78.9,8.905,4.17,rain,22.3,14.8,109.6,1005.6,48.0,10.0,200.4,17.2,0.76,"Rain, Partially cloudy"
2024-08-28,36.3,28.0,31.8,47.3,34.5,41.2,26.8,76.2,0.0,0.0,noprecip,19.8,14.8,97.5,1004.1,37.1,9.0,263.1,22.7,0.79,Partially cloudy
2024-08-29,35.0,28.0,31.4,48.0,34.5,42.3,27.7,81.2,0.0,0.0,rain,18.4,11.2,83.5,1004.0,53.4,8.9,222.5,19.3,0.83,Partially cloudy
2024-08-30,32.3,25.0,29.0,42.5,25.0,34.8,25.6,82.4,38.799,8.33,rain,22.7,18.4,220.9,1005.5,71.7,9.0,147.5,12.7,0.86,"Rain, Partially cloudy"
2024-08-31,35.0,27.0,30.1,43.3,30.6,36.2,25.4,77.8,0.89,4.17,rain,20.2,13.0,80.6,1006.6,46.1,9.3,158.9,13.7,0.9,"Rain, Partially cloudy"
2024-09-01,33.0,26.9,29.4,40.6,30.6,35.5,25.6,80.8,5.096,12.5,rain,20.9,14.8,60.7,1007.3,76.1,9.9,158.2,13.5,0.93,"Rain, Partially cloudy"
2024-09-02,35.0,27.0,31.0,45.0,31.2,38.7,26.1,76.3,1.982,12.5,rain,16.9,11.2,81.5,1007.6,58.3,10.6,208.1,18.0,0.97,"Rain, Partially cloudy"
2024-09-03,34.0,25.0,29.1,43.5,25.0,34.7,25.6,82.5,39.776,8.33,rain,22.0,22.3,299.0,1007.3,59.1,9.7,246.2,21.4,0.0,"Rain, Partially cloudy"
2024-09-04,36.1,26.0,30.7,44.9,26.0,37.2,25.7,76.4,0.0,0.0,noprecip,16.6,13.0,338.8,1003.4,43.3,10.5,269.3,23.4,0.04,Partially cloudy
2024-09-05,37.0,27.0,31.5,47.6,30.1,40.0,26.3,75.3,0.2,4.17,rain,29.9,14.8,306.8,1001.1,48.2,10.8,274.9,23.9,0.07,"Rain, Partially cloudy"
2024-09-06,37.0,26.0,29.7,47.3,26.0,35.7,25.7,81.1,18.14,20.83,rain,46.4,25.9,315.8,999.8,71.5,9.5,223.9,19.4,0.1,"Rain, Partially cloudy"
2024-09-07,28.0,25.0,26.4,33.6,25.0,28.2,25.1,92.7,255.269,29.17,rain,88.9,53.6,322.2,992.8,98.1,7.9,18.7,1.5,0.14,"Rain, Overcast"
2024-09-08,30.0,25.0,27.3,38.8,25.0,31.5,26.0,92.9,20.063,16.67,rain,57.6,38.9,127.6,998.8,95.6,9.4,38.3,3.1,0.17,"Rain, Overcast"
2024-09-09,30.5,25.0,27.8,40.4,25.0,32.8,26.4,92.6,27.704,4.17,rain,32.0,32.7,94.2,1003.4,75.4,9.5,76.9,6.7,0.2,"Rain, Partially cloudy"
2024-09-10,28.0,24.0,25.5,32.7,24.0,26.2,24.5,94.3,116.932,16.67,rain,19.8,14.8,71.2,1006.1,90.3,8.8,36.7,3.1,0.24,"Rain, Overcast"
2024-09-11,26.0,24.0,25.1,26.0,24.0,25.1,24.3,95.3,64.042,16.67,rain,30.6,14.8,36.3,1007.8,94.2,8.1,23.1,1.9,0.25,"Rain, Overcast"
2024-09-12,32.0,24.9,27.6,38.8,24.9,31.1,25.1,86.9,0.246,16.67,rain,27.7,13.0,312.3,1007.5,60.7,9.9,90.7,7.9,0.3,"Rain, Partially cloudy"
2024-09-13,33.0,25.0,28.4,41.1,25.0,32.8,25.2,83.3,45.546,4.17,rain,25.9,20.5,328.6,1005.2,63.6,9.9,183.6,16.0,0.34,"Rain, Partially cloudy"
2024-09-14,34.1,25.0,29.6,45.3,25.0,35.2,25.5,79.7,2.201,4.17,rain,20.9,18.4,24.2,1003.0,61.5,9.7,204.8,17.8,0.37,"Rain, Partially cloudy"
2024-09-15,35.0,27.0,30.2,46.7,30.6,37.6,26.2,79.9,5.9,25.0,rain,16.9,13.0,72.5,1002.4,36.6,8.2,241.9,20.8,0.4,"Rain, Partially cloudy"
2024-09-16,33.2,24.0,28.4,42.1,24.0,33.2,25.4,85.1,96.771,8.33,rain,30.6,20.5,293.0,1004.6,68.6,8.7,184.0,15.9,0.44,"Rain, Partially cloudy"
2024-09-17,33.0,26.0,28.8,40.6,26.0,34.1,25.5,83.3,4.496,16.67,rain,34.2,18.4,341.9,1005.4,82.2,9.7,103.8,8.9,0.47,"Rain, Partially cloudy"
2024-09-18,34.1,27.0,29.9,41.0,31.2,36.2,25.7,79.2,2.31,12.5,rain,33.8,13.0,339.9,1003.9,68.2,10.1,166.7,14.3,0.5,"Rain, Partially cloudy"
2024-09-19,35.0,27.5,30.6,42.0,31.9,36.8,25.0,73.0,0.236,8.33,rain,46.8,18.4,18.5,1002.9,61.4,9.7,183.4,16.0,0.54,"Rain, Partially cloudy"
2024-09-20,34.5,26.0,29.0,45.3,26.0,34.4,25.7,83.6,56.451,8.33,rain,39.2,24.1,324.1,1003.2,65.8,9.6,185.1,16.1,0.57,"Rain, Partially cloudy"
2024-09-21,34.0,25.0,28.1,43.5,25.0,32.3,26.1,90.0,75.026,8.33,rain,41.0,37.1,304.2,1004.7,77.2,8.9,151.1,13.0,0.61,"Rain, Partially cloudy"
2024-09-22,28.0,25.7,26.7,32.8,25.7,28.6,24.8,89.3,34.395,16.67,rain,41.4,18.4,0.0,1006.1,96.2,9.5,30.8,2.7,0.64,"Rain, Overcast"
2024-09-23,29.0,23.9,26.2,30.8,23.9,27.2,22.1,78.9,15.919,16.67,rain,35.3,13.0,32.2,1009.5,85.1,9.8,59.9,5.2,0.67,"Rain, Partially cloudy"
2024-09-24,33.0,23.0,27.6,34.5,23.0,28.5,21.2,71.5,0.0,0.0,rain,20.5,18.4,101.5,1010.0,32.7,9.2,241.5,20.9,0.71,Partially cloudy
2024-09-25,29.1,25.0,27.1,33.6,25.0,29.1,23.4,80.7,0.1,4.17,rain,11.5,9.4,99.7,1011.1,45.7,7.7,60.0,5.1,0.75,"Rain, Partially cloudy"
2024-09-26,32.5,25.0,28.5,37.9,25.0,31.5,23.9,77.7,0.0,0.0,rain,15.8,16.6,110.5,1011.1,25.8,7.8,245.0,21.1,0.78,Partially cloudy
2024-09-27,34.3,25.0,29.1,40.6,25.0,33.3,24.8,78.7,0.0,0.0,noprecip,24.5,18.4,119.2,1010.1,37.2,8.8,212.8,18.4,0.81,Partially cloudy
2024-09-28,35.0,27.0,29.8,46.7,31.2,36.9,26.2,81.7,0.0,0.0,noprecip,25.6,16.6,129.3,1007.9,64.0,9.9,206.8,17.9,0.84,Partially cloudy
2024-09-29,34.0,26.3,29.5,46.1,26.3,36.5,26.3,83.5,30.475,4.17,rain,26.6,25.9,135.7,1006.5,85.9,9.7,130.4,11.3,0.88,"Rain, Partially cloudy"
2024-09-30,30.0,26.7,27.7,38.8,30.4,33.0,26.2,91.5,3.989,12.5,rain,23.0,16.6,104.4,1005.8,87.1,9.2,123.3,10.6,0.91,"Rain, Partially cloudy"
2024-10-01,32.7,24.9,27.7,41.6,24.9,30.9,23.4,78.6,5.876,12.5,rain,42.5,27.7,19.5,1009.3,79.8,9.7,130.0,11.2,0.95,"Rain, Partially cloudy"
2024-10-02,29.3,23.7,25.9,30.2,23.7,26.1,17.9,62.1,0.099,4.17,rain,36.4,20.5,2.2,1015.1,47.2,10.4,235.3,20.4,0.98,"Rain, Partially cloudy"
2024-10-03,29.5,22.0,25.6,29.1,22.0,25.5,15.2,54.1,0.0,0.0,noprecip,28.1,18.4,25.9,1015.7,40.9,9.9,264.3,22.7,0.0,Partially cloudy
2024-10-04,30.5,20.0,25.6,29.8,20.0,25.4,16.3,60.0,0.0,0.0,noprecip,20.5,16.6,67.5,1015.4,41.0,11.5,262.0,22.6,0.05,Partially cloudy
2024-10-05,31.8,21.0,25.9,31.4,21.0,25.9,17.5,63.2,0.0,0.0,noprecip,12.6,11.2,16.5,1014.3,0.3,10.2,271.5,23.5,0.08,Clear
2024-10-06,33.0,21.0,26.8,34.0,21.0,27.3,19.2,65.8,0.0,0.0,noprecip,22.7,11.2,348.2,1014.7,10.6,9.4,247.4,21.5,0.12,Clear
2024-10-07,33.0,23.0,28.0,34.8,23.0,29.1,20.3,65.1,0.0,0.0,noprecip,28.8,14.8,356.5,1015.6,16.9,9.7,236.5,20.5,0.15,Clear
2024-10-08,32.0,25.0,28.0,33.5,25.0,28.6,19.2,60.0,0.0,0.0,noprecip,28.8,18.4,21.5,1014.9,8.1,12.1,249.3,21.5,0.18,Clear
2024-10-09,30.3,24.0,26.9,32.3,24.0,27.7,20.4,68.6,0.0,0.0,noprecip,24.5,14.8,32.6,1014.1,21.2,9.8,230.9,19.9,0.22,Partially cloudy
2024-10-10,31.0,22.0,26.6,32.6,22.0,27.5,21.1,73.9,0.0,0.0,noprecip,17.6,13.0,15.1,1013.2,21.6,7.5,229.2,19.9,0.25,Partially cloudy
2024-10-11,32.0,23.0,27.3,34.2,23.0,28.4,20.8,69.2,0.0,0.0,noprecip,16.9,13.0,101.9,1012.8,18.0,7.2,235.1,20.2,0.25,Clear
2024-10-12,32.0,23.0,27.6,35.2,23.0,29.1,21.6,71.5,0.9,16.67,rain,21.2,16.6,130.9,1013.7,24.6,7.6,177.2,15.2,0.32,"Rain, Partially cloudy"
2024-10-13,33.0,24.0,28.0,36.1,24.0,30.0,22.5,73.7,0.2,8.33,rain,27.0,18.4,133.0,1013.3,43.7,8.8,159.8,13.7,0.35,"Rain, Partially cloudy"
2024-10-14,33.0,24.5,28.4,36.6,24.5,31.1,23.0,73.9,0.0,0.0,rain,22.0,13.0,122.0,1012.1,49.2,9.8,204.6,17.7,0.39,Partially cloudy
2024-10-15,32.0,25.0,27.2,38.1,25.0,29.4,24.5,85.9,29.585,8.33,rain,23.4,20.5,79.0,1012.6,65.2,8.9,152.7,13.2,0.42,"Rain, Partially cloudy"
2024-10-16,31.0,24.7,27.2,34.6,24.7,29.2,23.2,79.5,1.922,4.17,rain,22.7,13.0,31.9,1013.4,75.0,9.9,156.6,13.4,0.46,"Rain, Partially cloudy"
2024-10-17,33.0,26.0,28.7,38.1,26.0,32.0,24.2,77.8,1.0,33.33,rain,20.5,18.4,111.2,1011.4,59.3,9.3,172.5,14.9,0.5,"Rain, Partially cloudy"
2024-10-18,34.0,25.0,29.2,40.6,25.0,33.2,24.8,78.5,0.6,16.67,rain,20.9,18.4,121.2,1011.0,43.0,9.4,156.1,13.7,0.52,"Rain, Partially cloudy"
2024-10-19,34.0,25.0,28.8,39.4,25.0,32.6,24.5,79.3,0.331,8.33,rain,27.7,18.4,122.9,1013.2,40.9,10.3,139.8,11.9,0.56,"Rain, Partially cloudy"
2024-10-20,34.0,25.6,29.1,37.5,25.6,31.9,23.3,72.8,1.1,37.5,rain,23.0,14.8,108.0,1015.2,49.8,9.8,185.5,16.0,0.59,"Rain, Partially cloudy"
2024-10-21,29.0,25.0,26.3,33.9,25.0,27.7,24.5,90.0,33.146,4.17,rain,16.6,10.0,53.7,1014.5,68.6,8.7,72.5,6.4,0.62,"Rain, Partially cloudy"
2024-10-22,33.0,24.0,28.0,37.3,24.0,30.6,23.5,78.7,1.8,20.83,rain,25.6,11.2,342.2,1014.6,39.5,8.1,178.7,15.5,0.66,"Rain, Partially cloudy"
2024-10-23,30.0,24.0,27.2,31.3,24.0,27.7,19.0,61.5,0.001,4.17,rain,34.2,27.2,24.8,1015.2,47.2,11.7,202.4,17.4,0.69,"Rain, Partially cloudy"
2024-10-24,32.0,20.0,25.5,30.1,20.0,25.2,13.9,52.5,0.0,0.0,noprecip,20.5,18.4,10.2,1012.7,58.7,11.4,241.2,20.8,0.75,Partially cloudy
2024-10-25,32.0,18.0,24.5,30.4,18.0,24.2,15.3,61.4,0.0,0.0,noprecip,22.3,11.2,344.7,1010.1,53.0,10.0,238.4,20.6,0.76,Partially cloudy
2024-10-26,32.0,20.0,26.2,31.4,20.0,26.1,16.0,57.1,0.0,0.0,rain,36.4,20.5,336.0,1008.4,66.5,10.0,238.0,20.6,0.79,Partially cloudy
2024-10-27,28.0,20.0,23.9,27.7,20.0,23.9,16.6,66.1,1.956,4.17,rain,47.9,25.9,340.8,1010.3,94.4,10.0,48.3,4.3,0.82,"Rain, Overcast"
2024-10-28,25.0,20.6,22.5,25.0,20.6,22.5,17.5,73.8,2.178,8.33,rain,34.2,20.5,358.8,1011.9,91.1,10.0,44.0,3.8,0.86,"Rain, Overcast"
2024-10-29,27.0,21.0,24.2,27.9,21.0,24.4,18.1,69.2,0.231,4.17,rain,31.3,18.4,355.9,1011.6,72.7,9.9,80.9,7.1,0.89,"Rain, Partially cloudy"
2024-10-30,32.0,21.5,26.1,32.9,21.5,26.6,19.2,67.7,0.011,4.17,rain,23.4,14.8,356.2,1011.7,46.0,10.2,186.1,16.0,0.92,"Rain, Partially cloudy"
2024-10-31,32.0,22.0,26.5,35.1,22.0,27.7,21.6,76.2,0.0,0.0,noprecip,18.0,9.4,339.3,1010.1,10.0,8.6,217.0,18.7,0.96,Clear
2024-11-01,33.0,22.0,27.4,32.3,22.0,27.5,19.0,64.7,0.0,0.0,noprecip,27.0,16.6,19.5,1012.3,1.8,9.4,227.5,19.6,0.0,Clear
2024-11-02,31.0,20.0,25.5,29.8,20.0,25.2,15.5,58.1,0.0,0.0,noprecip,29.2,20.5,51.4,1016.9,6.0,9.6,228.9,19.7,0.02,Clear
2024-11-03,27.1,20.0,24.4,27.5,20.0,24.5,17.0,65.2,0.0,0.0,noprecip,21.6,16.6,2.7,1017.5,51.5,9.5,150.3,12.9,0.06,Partially cloudy
2024-11-04,28.0,23.0,25.0,28.9,23.0,25.2,18.9,69.6,0.003,4.17,rain,26.6,14.8,358.5,1017.5,74.0,9.3,57.8,5.1,0.09,"Rain, Partially cloudy"
2024-11-05,27.0,21.8,24.0,27.7,21.8,24.1,19.0,74.7,1.204,12.5,rain,18.7,16.6,1.1,1019.1,63.5,8.6,44.0,3.8,0.13,"Rain, Partially cloudy"
2024-11-06,28.0,22.0,25.1,28.3,22.0,25.2,17.5,64.1,0.0,0.0,noprecip,21.6,16.6,356.6,1019.4,61.3,9.1,73.6,6.3,0.16,Partially cloudy
2024-11-07,29.1,23.0,25.5,29.2,23.0,25.6,17.3,61.6,0.0,0.0,noprecip,23.0,16.6,50.8,1019.1,20.2,8.9,191.9,16.4,0.2,Partially cloudy
2024-11-08,29.0,19.0,24.3,28.8,19.0,24.2,16.7,65.6,0.0,0.0,noprecip,19.8,11.2,347.7,1017.7,5.0,8.4,212.4,18.3,0.23,Clear
2024-11-09,30.0,19.0,24.3,30.4,19.0,24.5,17.5,68.0,0.0,0.0,noprecip,18.4,11.2,334.8,1015.3,2.6,7.7,216.0,18.6,0.25,Clear
2024-11-10,32.0,19.0,25.0,31.0,19.0,25.0,16.7,62.8,0.0,0.0,noprecip,22.3,13.0,320.1,1015.2,1.3,7.6,214.9,18.6,0.3,Clear
2024-11-11,32.0,20.0,26.0,32.9,20.0,26.5,18.5,65.3,0.0,0.0,noprecip,16.9,9.4,334.7,1014.1,4.3,8.8,207.3,17.8,0.34,Clear
2024-11-12,31.0,21.9,26.6,33.1,21.9,27.9,21.0,72.5,0.0,0.0,noprecip,18.4,11.2,146.4,1012.6,13.1,7.5,193.7,16.9,0.37,Clear
